id,postal,crowd
1,544965,22.23
2,467352,0.00
3,678295,16.10
4,538776,15.72
5,129880,16.10
6,119963,13.80
7,237994,20.70
8,556083,13.80
9,048980,13.80
10,556694,2.30
11,238872,0.00
12,159682,17.25
13,689687,26.83
14,379131,1.92
15,519498,26.83
16,560629,17.25
17,649882,6.90
18,650153,57.50
19,670260,5.75
20,270043,10.35
21,757632,2.30
22,528833,5.18
23,797650,48.30
24,678278,23.00
25,609646,9.20
26,640501,16.10
27,730676,14.95
28,400301,1.15
29,640960,28.75
30,358361,4.60
31,550254,11.50
32,521201,34.50
33,529684,33.35
34,082001,42.55
35,310107,4.60
36,730303,0.00
37,680624,27.60
38,760926,8.05
39,760290,1.15
40,677738,0.00
41,544583,52.90
42,618495,10.35
43,529705,8.05
44,569734,4.03
45,319194,6.33
46,327737,8.63
47,609958,4.60
