id,postal,crowd
1,544965,11.88
2,467352,28.75
3,678295,8.63
4,538776,35.27
5,129880,11.50
6,119963,9.20
7,237994,5.75
8,556083,17.25
9,048980,10.35
10,556694,11.50
11,238872,18.40
12,159682,7.48
13,689687,11.12
14,379131,14.95
15,519498,15.33
16,560629,29.90
17,649882,17.25
18,650153,11.50
19,670260,17.25
20,270043,50.00
21,757632,5.75
22,528833,20.70
23,797650,20.70
24,678278,10.35
25,609646,17.25
26,640501,20.70
27,730676,27.60
28,400301,50.00
29,640960,23.00
30,358361,28.75
31,550254,27.60
32,521201,48.30
33,529684,39.10
34,082001,23.00
35,310107,20.70
36,730303,28.75
37,680624,11.50
38,760926,41.40
39,760290,40.25
40,677738,33.35
41,544583,16.68
42,618495,7.48
43,529705,24.15
44,569734,18.40
45,319194,50.00
46,327737,10.93
47,609958,6.33
