id,postal,crowd
1,544965,21.85
2,467352,5.18
3,678295,1.15
4,538776,22.23
5,129880,6.90
6,119963,16.10
7,237994,1.15
8,556083,5.75
9,048980,3.45
10,556694,0.00
11,238872,0.00
12,159682,23.00
13,689687,22.23
14,379131,1.92
15,519498,6.13
16,560629,41.40
17,649882,28.75
18,650153,28.75
19,670260,0.00
20,270043,21.85
21,757632,2.30
22,528833,5.18
23,797650,28.75
24,678278,0.00
25,609646,13.80
26,640501,23.00
27,730676,11.50
28,400301,6.90
29,640960,29.90
30,358361,18.40
31,550254,8.05
32,521201,1.15
33,529684,4.60
34,082001,34.50
35,310107,0.00
36,730303,0.00
37,680624,17.25
38,760926,12.65
39,760290,10.35
40,677738,0.00
41,544583,31.63
42,618495,26.45
43,529705,1.15
44,569734,8.63
45,319194,2.30
46,327737,0.00
47,609958,9.20
