id,postal,crowd
1,544965,20.70
2,467352,10.35
3,678295,29.90
4,538776,36.03
5,129880,44.85
6,119963,27.60
7,237994,9.20
8,556083,41.40
9,048980,14.95
10,556694,6.90
11,238872,10.35
12,159682,18.98
13,689687,31.43
14,379131,18.40
15,519498,19.17
16,560629,41.40
17,649882,19.55
18,650153,34.50
19,670260,28.75
20,270043,34.50
21,757632,21.85
22,528833,8.05
23,797650,20.70
24,678278,40.25
25,609646,18.40
26,640501,40.25
27,730676,33.35
28,400301,23.00
29,640960,19.55
30,358361,32.20
31,550254,28.75
32,521201,57.50
33,529684,48.30
34,082001,42.55
35,310107,9.20
36,730303,40.25
37,680624,19.55
38,760926,56.35
39,760290,47.15
40,677738,36.80
41,544583,34.50
42,618495,18.40
43,529705,20.70
44,569734,20.13
45,319194,23.00
46,327737,31.05
47,609958,17.25
