id,postal,crowd
1,544965,27.60
2,467352,3.45
3,678295,23.00
4,538776,32.20
5,129880,26.45
6,119963,13.80
7,237994,10.35
8,556083,20.70
9,048980,2.30
10,556694,4.60
11,238872,19.55
12,159682,21.85
13,689687,30.28
14,379131,21.85
15,519498,13.80
16,560629,34.50
17,649882,26.45
18,650153,34.50
19,670260,25.30
20,270043,28.75
21,757632,23.00
22,528833,8.63
23,797650,25.30
24,678278,11.50
25,609646,26.45
26,640501,46.00
27,730676,28.75
28,400301,26.45
29,640960,42.55
30,358361,33.35
31,550254,44.85
32,521201,27.60
33,529684,50.60
34,082001,29.90
35,310107,9.20
36,730303,33.35
37,680624,23.00
38,760926,62.10
39,760290,56.35
40,677738,31.05
41,544583,39.10
42,618495,23.00
43,529705,23.58
44,569734,16.10
45,319194,20.13
46,327737,17.25
47,609958,13.23
