id,postal,crowd
1,544965,6.13
2,467352,9.20
3,678295,4.60
4,538776,31.82
5,129880,31.63
6,119963,4.60
7,237994,0.00
8,556083,29.90
9,048980,1.15
10,556694,2.30
11,238872,0.00
12,159682,24.73
13,689687,5.37
14,379131,5.75
15,519498,0.77
16,560629,31.05
17,649882,50.00
18,650153,16.10
19,670260,0.00
20,270043,33.35
21,757632,3.45
22,528833,6.90
23,797650,49.45
24,678278,0.00
25,609646,23.00
26,640501,36.80
27,730676,10.93
28,400301,17.25
29,640960,50.00
30,358361,9.20
31,550254,31.05
32,521201,10.35
33,529684,1.15
34,082001,18.40
35,310107,0.00
36,730303,8.05
37,680624,0.58
38,760926,29.90
39,760290,17.25
40,677738,0.00
41,544583,1.73
42,618495,33.93
43,529705,9.20
44,569734,43.70
45,319194,50.00
46,327737,0.58
47,609958,25.88
