id,postal,crowd
1,544965,20.32
2,467352,6.90
3,678295,3.45
4,538776,32.58
5,129880,25.88
6,119963,17.25
7,237994,3.45
8,556083,6.90
9,048980,8.05
10,556694,3.45
11,238872,0.00
12,159682,18.40
13,689687,18.78
14,379131,3.83
15,519498,15.33
16,560629,19.55
17,649882,21.85
18,650153,27.60
19,670260,6.90
20,270043,16.10
21,757632,2.30
22,528833,6.33
23,797650,70.15
24,678278,0.00
25,609646,20.70
26,640501,33.35
27,730676,4.03
28,400301,5.75
29,640960,20.70
30,358361,6.90
31,550254,11.50
32,521201,0.00
33,529684,11.50
34,082001,42.55
35,310107,0.00
36,730303,0.00
37,680624,9.78
38,760926,17.25
39,760290,17.25
40,677738,0.00
41,544583,47.73
42,618495,25.88
43,529705,1.73
44,569734,20.13
45,319194,4.03
46,327737,1.73
47,609958,5.75
