id,postal,crowd
1,544965,20.32
2,467352,33.93
3,678295,23.58
4,538776,41.02
5,129880,37.38
6,119963,10.35
7,237994,12.65
8,556083,17.25
9,048980,16.10
10,556694,13.80
11,238872,6.90
12,159682,9.20
13,689687,13.42
14,379131,9.20
15,519498,17.63
16,560629,26.45
17,649882,16.10
18,650153,36.80
19,670260,13.80
20,270043,25.30
21,757632,17.25
22,528833,16.68
23,797650,13.80
24,678278,17.25
25,609646,23.00
26,640501,40.25
27,730676,23.58
28,400301,37.95
29,640960,13.80
30,358361,29.90
31,550254,19.55
32,521201,8.05
33,529684,21.85
34,082001,27.60
35,310107,2.30
36,730303,24.15
37,680624,18.40
38,760926,43.70
39,760290,37.95
40,677738,23.00
41,544583,37.38
42,618495,16.68
43,529705,16.68
44,569734,23.58
45,319194,18.98
46,327737,24.73
47,609958,18.40
