id,postal,crowd
1,544965,13.03
2,467352,15.53
3,678295,14.38
4,538776,9.20
5,129880,20.13
6,119963,8.05
7,237994,23.00
8,556083,14.95
9,048980,11.50
10,556694,6.90
11,238872,11.50
12,159682,11.50
13,689687,14.57
14,379131,13.03
15,519498,15.72
16,560629,32.20
17,649882,6.90
18,650153,17.25
19,670260,16.10
20,270043,14.95
21,757632,17.25
22,528833,21.85
23,797650,23.00
24,678278,24.15
25,609646,14.95
26,640501,14.95
27,730676,26.45
28,400301,33.35
29,640960,17.25
30,358361,33.35
31,550254,18.40
32,521201,27.60
33,529684,48.30
34,082001,19.55
35,310107,16.10
36,730303,25.30
37,680624,18.40
38,760926,37.95
39,760290,32.20
40,677738,24.15
41,544583,14.38
42,618495,6.90
43,529705,17.25
44,569734,4.60
45,319194,8.63
46,327737,13.80
47,609958,9.20
