id,postal,crowd
1,544965,11.50
2,467352,10.93
3,678295,11.50
4,538776,17.25
5,129880,5.75
6,119963,11.50
7,237994,12.65
8,556083,16.10
9,048980,2.30
10,556694,8.05
11,238872,8.05
12,159682,1.15
13,689687,7.28
14,379131,9.97
15,519498,8.82
16,560629,23.00
17,649882,5.75
18,650153,18.40
19,670260,21.85
20,270043,10.35
21,757632,14.95
22,528833,13.80
23,797650,20.70
24,678278,14.95
25,609646,6.90
26,640501,13.80
27,730676,25.88
28,400301,17.25
29,640960,13.80
30,358361,24.15
31,550254,16.10
32,521201,25.30
33,529684,32.20
34,082001,21.85
35,310107,4.60
36,730303,23.00
37,680624,10.93
38,760926,33.35
39,760290,34.50
40,677738,21.85
41,544583,12.65
42,618495,13.80
43,529705,20.13
44,569734,9.20
45,319194,50.00
46,327737,8.63
47,609958,4.60
