id,postal,crowd
1,544965,18.78
2,467352,51.18
3,678295,34.50
4,538776,41.02
5,129880,31.63
6,119963,11.50
7,237994,12.65
8,556083,13.80
9,048980,11.50
10,556694,8.05
11,238872,18.40
12,159682,6.90
13,689687,24.53
14,379131,11.88
15,519498,14.57
16,560629,25.30
17,649882,29.90
18,650153,46.00
19,670260,40.25
20,270043,28.75
21,757632,27.60
22,528833,20.13
23,797650,13.80
24,678278,11.50
25,609646,28.75
26,640501,32.20
27,730676,24.15
28,400301,31.05
29,640960,27.60
30,358361,29.90
31,550254,33.35
32,521201,11.50
33,529684,28.75
34,082001,27.60
35,310107,9.20
36,730303,40.25
37,680624,22.43
38,760926,51.75
39,760290,43.70
40,677738,23.00
41,544583,43.13
42,618495,29.33
43,529705,29.33
44,569734,18.98
45,319194,23.00
46,327737,21.85
47,609958,19.55
