id,postal,crowd
1,544965,6.13
2,467352,2.88
3,678295,16.68
4,538776,2.30
5,129880,1.73
6,119963,5.75
7,237994,20.70
8,556083,0.00
9,048980,0.00
10,556694,0.00
11,238872,24.15
12,159682,2.30
13,689687,5.75
14,379131,1.15
15,519498,13.80
16,560629,5.75
17,649882,1.15
18,650153,10.35
19,670260,26.45
20,270043,5.75
21,757632,0.00
22,528833,10.35
23,797650,13.80
24,678278,14.95
25,609646,0.00
26,640501,5.75
27,730676,0.58
28,400301,1.15
29,640960,9.20
30,358361,0.00
31,550254,1.15
32,521201,47.15
33,529684,71.30
34,082001,16.10
35,310107,2.30
36,730303,13.80
37,680624,18.40
38,760926,1.15
39,760290,0.00
40,677738,28.75
41,544583,17.25
42,618495,2.30
43,529705,50.00
44,569734,1.73
45,319194,7.48
46,327737,18.40
47,609958,0.58
