id,postal,crowd
1,544965,13.03
2,467352,31.63
3,678295,11.50
4,538776,32.58
5,129880,11.50
6,119963,14.95
7,237994,9.20
8,556083,50.00
9,048980,20.70
10,556694,8.05
11,238872,8.05
12,159682,17.83
13,689687,26.83
14,379131,18.40
15,519498,14.57
16,560629,13.80
17,649882,17.25
18,650153,17.25
19,670260,23.00
20,270043,18.40
21,757632,12.65
22,528833,20.13
23,797650,20.70
24,678278,13.80
25,609646,11.50
26,640501,20.70
27,730676,33.93
28,400301,50.00
29,640960,50.00
30,358361,26.45
31,550254,11.50
32,521201,46.00
33,529684,34.50
34,082001,24.15
35,310107,10.35
36,730303,23.00
37,680624,17.83
38,760926,51.75
39,760290,35.65
40,677738,34.50
41,544583,14.38
42,618495,25.88
43,529705,27.60
44,569734,8.63
45,319194,23.00
46,327737,17.25
47,609958,15.53
