id,postal,crowd
1,544965,4.98
2,467352,21.85
3,678295,0.00
4,538776,5.75
5,129880,5.75
6,119963,2.30
7,237994,8.05
8,556083,31.05
9,048980,4.60
10,556694,9.20
11,238872,17.25
12,159682,4.03
13,689687,4.22
14,379131,10.35
15,519498,2.30
16,560629,12.65
17,649882,6.90
18,650153,13.80
19,670260,9.20
20,270043,6.90
21,757632,11.50
22,528833,14.95
23,797650,0.00
24,678278,10.35
25,609646,5.75
26,640501,3.45
27,730676,10.93
28,400301,16.10
29,640960,4.60
30,358361,16.10
31,550254,20.70
32,521201,13.80
33,529684,14.95
34,082001,11.50
35,310107,3.45
36,730303,23.00
37,680624,9.20
38,760926,41.40
39,760290,20.70
40,677738,1.15
41,544583,0.00
42,618495,4.60
43,529705,12.65
44,569734,4.03
45,319194,0.00
46,327737,2.88
47,609958,12.65
