id,postal,crowd
1,544965,7.28
2,467352,11.50
3,678295,25.88
4,538776,3.83
5,129880,5.75
6,119963,12.65
7,237994,16.10
8,556083,2.30
9,048980,8.05
10,556694,8.05
11,238872,2.30
12,159682,10.93
13,689687,9.97
14,379131,8.82
15,519498,7.67
16,560629,5.75
17,649882,18.40
18,650153,21.85
19,670260,10.35
20,270043,14.95
21,757632,27.60
22,528833,10.35
23,797650,14.95
24,678278,6.90
25,609646,13.80
26,640501,51.75
27,730676,8.63
28,400301,13.80
29,640960,24.15
30,358361,16.10
31,550254,25.30
32,521201,32.20
33,529684,21.85
34,082001,4.60
35,310107,23.00
36,730303,21.85
37,680624,16.68
38,760926,34.50
39,760290,21.85
40,677738,25.30
41,544583,13.80
42,618495,20.13
43,529705,9.20
44,569734,5.75
45,319194,8.63
46,327737,4.60
47,609958,4.60
