id,postal,crowd
1,544965,20.70
2,467352,1.73
3,678295,1.15
4,538776,14.18
5,129880,6.90
6,119963,10.35
7,237994,2.30
8,556083,11.50
9,048980,0.00
10,556694,3.45
11,238872,0.00
12,159682,12.08
13,689687,10.35
14,379131,3.45
15,519498,3.45
16,560629,23.00
17,649882,25.30
18,650153,35.65
19,670260,1.15
20,270043,16.10
21,757632,8.05
22,528833,3.45
23,797650,24.15
24,678278,0.00
25,609646,4.60
26,640501,17.25
27,730676,10.93
28,400301,0.00
29,640960,25.30
30,358361,5.75
31,550254,3.45
32,521201,0.00
33,529684,4.60
34,082001,24.15
35,310107,8.05
36,730303,1.15
37,680624,1.73
38,760926,25.30
39,760290,3.45
40,677738,2.30
41,544583,15.53
42,618495,4.03
43,529705,4.60
44,569734,6.33
45,319194,1.15
46,327737,0.00
47,609958,10.93
