id,postal,crowd
1,544965,17.63
2,467352,4.60
3,678295,10.93
4,538776,13.03
5,129880,4.60
6,119963,17.25
7,237994,14.95
8,556083,0.00
9,048980,0.00
10,556694,3.45
11,238872,17.25
12,159682,5.18
13,689687,24.15
14,379131,1.53
15,519498,21.85
16,560629,11.50
17,649882,5.75
18,650153,27.60
19,670260,0.00
20,270043,4.60
21,757632,0.00
22,528833,5.18
23,797650,21.85
24,678278,14.95
25,609646,0.00
26,640501,11.50
27,730676,4.60
28,400301,0.00
29,640960,23.00
30,358361,1.15
31,550254,5.75
32,521201,13.80
33,529684,17.25
34,082001,25.30
35,310107,0.00
36,730303,1.15
37,680624,20.13
38,760926,14.95
39,760290,0.00
40,677738,0.00
41,544583,29.90
42,618495,8.63
43,529705,8.63
44,569734,0.00
45,319194,2.88
46,327737,1.73
47,609958,1.73
