id,postal,crowd
1,544965,4.22
2,467352,21.85
3,678295,17.25
4,538776,5.75
5,129880,0.00
6,119963,0.00
7,237994,1.15
8,556083,0.00
9,048980,0.00
10,556694,1.15
11,238872,18.40
12,159682,2.30
13,689687,4.60
14,379131,2.30
15,519498,15.72
16,560629,5.75
17,649882,3.45
18,650153,11.50
19,670260,23.00
20,270043,3.45
21,757632,0.00
22,528833,25.88
23,797650,10.35
24,678278,6.90
25,609646,0.00
26,640501,11.50
27,730676,28.18
28,400301,0.00
29,640960,16.10
30,358361,27.60
31,550254,1.15
32,521201,31.05
33,529684,36.80
34,082001,13.80
35,310107,16.10
36,730303,40.25
37,680624,17.83
38,760926,0.00
39,760290,0.00
40,677738,35.65
41,544583,1.15
42,618495,6.33
43,529705,27.03
44,569734,0.00
45,319194,20.70
46,327737,27.03
47,609958,0.00
