id,postal,crowd
1,544965,5.37
2,467352,3.45
3,678295,0.00
4,538776,50.00
5,129880,21.85
6,119963,1.15
7,237994,0.00
8,556083,31.05
9,048980,0.00
10,556694,13.80
11,238872,4.60
12,159682,21.85
13,689687,1.15
14,379131,1.92
15,519498,4.22
16,560629,27.60
17,649882,21.85
18,650153,8.05
19,670260,11.50
20,270043,50.00
21,757632,4.60
22,528833,2.30
23,797650,18.40
24,678278,0.00
25,609646,20.70
26,640501,23.00
27,730676,5.75
28,400301,5.75
29,640960,18.40
30,358361,9.20
31,550254,50.00
32,521201,50.00
33,529684,10.35
34,082001,3.45
35,310107,1.15
36,730303,50.00
37,680624,6.33
38,760926,20.70
39,760290,14.95
40,677738,1.15
41,544583,50.00
42,618495,24.73
43,529705,6.90
44,569734,24.15
45,319194,1.15
46,327737,0.00
47,609958,16.68
