id,postal,crowd
1,544965,20.32
2,467352,2.88
3,678295,2.88
4,538776,17.63
5,129880,10.93
6,119963,18.40
7,237994,2.30
8,556083,4.60
9,048980,8.05
10,556694,1.15
11,238872,0.00
12,159682,21.85
13,689687,26.83
14,379131,1.92
15,519498,6.90
16,560629,23.00
17,649882,32.20
18,650153,28.75
19,670260,0.00
20,270043,26.45
21,757632,3.45
22,528833,5.75
23,797650,54.05
24,678278,0.00
25,609646,16.10
26,640501,23.00
27,730676,7.48
28,400301,3.45
29,640960,26.45
30,358361,4.60
31,550254,9.20
32,521201,1.15
33,529684,1.15
34,082001,46.00
35,310107,0.00
36,730303,0.00
37,680624,20.13
38,760926,13.80
39,760290,12.65
40,677738,0.00
41,544583,33.35
42,618495,10.35
43,529705,0.00
44,569734,19.55
45,319194,0.00
46,327737,0.00
47,609958,2.88
