id,postal,crowd
1,544965,24.92
2,467352,47.73
3,678295,28.75
4,538776,48.30
5,129880,40.25
6,119963,17.25
7,237994,10.35
8,556083,33.35
9,048980,23.00
10,556694,4.60
11,238872,8.05
12,159682,60.95
13,689687,36.42
14,379131,16.48
15,519498,26.83
16,560629,40.25
17,649882,47.15
18,650153,57.50
19,670260,54.05
20,270043,34.50
21,757632,26.45
22,528833,32.20
23,797650,48.30
24,678278,20.70
25,609646,40.25
26,640501,65.55
27,730676,41.40
28,400301,28.75
29,640960,35.65
30,358361,42.55
31,550254,46.00
32,521201,34.50
33,529684,34.50
34,082001,43.70
35,310107,23.00
36,730303,55.20
37,680624,36.23
38,760926,79.35
39,760290,56.35
40,677738,39.10
41,544583,69.00
42,618495,33.35
43,529705,21.85
44,569734,37.38
45,319194,40.25
46,327737,29.33
47,609958,28.18
