id,postal,crowd
1,544965,24.15
2,467352,6.90
3,678295,1.73
4,538776,32.20
5,129880,19.55
6,119963,17.25
7,237994,0.00
8,556083,16.10
9,048980,9.20
10,556694,0.00
11,238872,0.00
12,159682,25.30
13,689687,26.45
14,379131,1.92
15,519498,7.28
16,560629,9.20
17,649882,34.50
18,650153,63.25
19,670260,0.00
20,270043,33.35
21,757632,2.30
22,528833,6.90
23,797650,77.05
24,678278,0.00
25,609646,34.50
26,640501,41.40
27,730676,6.90
28,400301,9.20
29,640960,27.60
30,358361,5.75
31,550254,11.50
32,521201,3.45
33,529684,0.00
34,082001,46.00
35,310107,0.00
36,730303,0.00
37,680624,10.35
38,760926,12.65
39,760290,14.95
40,677738,0.00
41,544583,46.00
42,618495,10.35
43,529705,2.88
44,569734,24.15
45,319194,2.30
46,327737,0.58
47,609958,11.50
