id,postal,crowd
1,544965,29.13
2,467352,56.35
3,678295,28.75
4,538776,58.65
5,129880,43.13
6,119963,14.95
7,237994,17.25
8,556083,17.25
9,048980,19.55
10,556694,10.35
11,238872,17.25
12,159682,37.95
13,689687,36.42
14,379131,20.70
15,519498,27.98
16,560629,55.20
17,649882,48.30
18,650153,52.90
19,670260,32.20
20,270043,46.00
21,757632,23.00
22,528833,27.60
23,797650,25.30
24,678278,19.55
25,609646,34.50
26,640501,71.30
27,730676,34.50
28,400301,36.80
29,640960,46.00
30,358361,41.40
31,550254,35.65
32,521201,46.00
33,529684,35.65
34,082001,39.10
35,310107,14.95
36,730303,46.00
37,680624,31.63
38,760926,52.90
39,760290,51.75
40,677738,47.15
41,544583,55.20
42,618495,33.93
43,529705,20.13
44,569734,45.43
45,319194,34.50
46,327737,51.18
47,609958,27.03
