id,postal,crowd
1,544965,12.27
2,467352,7.48
3,678295,25.88
4,538776,3.83
5,129880,0.00
6,119963,50.00
7,237994,8.05
8,556083,1.15
9,048980,50.00
10,556694,3.45
11,238872,21.85
12,159682,0.00
13,689687,50.00
14,379131,50.00
15,519498,14.95
16,560629,50.00
17,649882,3.45
18,650153,17.25
19,670260,36.80
20,270043,10.35
21,757632,0.00
22,528833,4.60
23,797650,12.65
24,678278,14.95
25,609646,5.75
26,640501,50.00
27,730676,9.78
28,400301,0.00
29,640960,50.00
30,358361,50.00
31,550254,3.45
32,521201,31.05
33,529684,51.75
34,082001,18.40
35,310107,0.00
36,730303,34.50
37,680624,18.40
38,760926,50.00
39,760290,1.15
40,677738,28.75
41,544583,28.18
42,618495,7.48
43,529705,28.75
44,569734,9.20
45,319194,50.00
46,327737,27.03
47,609958,50.00
