id,postal,crowd
1,544965,20.70
2,467352,2.30
3,678295,2.88
4,538776,28.37
5,129880,23.00
6,119963,10.35
7,237994,0.00
8,556083,10.35
9,048980,4.60
10,556694,0.00
11,238872,0.00
12,159682,23.58
13,689687,19.17
14,379131,1.92
15,519498,1.92
16,560629,27.60
17,649882,25.30
18,650153,54.05
19,670260,0.00
20,270043,23.00
21,757632,2.30
22,528833,50.00
23,797650,70.15
24,678278,0.00
25,609646,19.55
26,640501,23.00
27,730676,11.50
28,400301,2.30
29,640960,24.15
30,358361,9.20
31,550254,11.50
32,521201,2.30
33,529684,6.90
34,082001,51.75
35,310107,0.00
36,730303,0.00
37,680624,50.00
38,760926,13.80
39,760290,14.95
40,677738,2.30
41,544583,40.25
42,618495,14.38
43,529705,0.00
44,569734,26.45
45,319194,1.15
46,327737,4.03
47,609958,6.33
