id,postal,crowd
1,544965,2.68
2,467352,35.08
3,678295,4.03
4,538776,7.67
5,129880,3.45
6,119963,5.75
7,237994,0.00
8,556083,20.70
9,048980,8.05
10,556694,6.90
11,238872,0.00
12,159682,6.33
13,689687,4.60
14,379131,14.18
15,519498,0.00
16,560629,13.80
17,649882,1.15
18,650153,13.80
19,670260,0.00
20,270043,6.90
21,757632,9.20
22,528833,15.53
23,797650,2.30
24,678278,3.45
25,609646,9.20
26,640501,10.35
27,730676,21.85
28,400301,16.10
29,640960,9.20
30,358361,6.90
31,550254,29.90
32,521201,5.75
33,529684,10.35
34,082001,5.75
35,310107,0.00
36,730303,13.80
37,680624,6.33
38,760926,43.70
39,760290,41.40
40,677738,0.00
41,544583,1.73
42,618495,5.18
43,529705,9.20
44,569734,10.93
45,319194,1.15
46,327737,7.48
47,609958,6.90
