id,postal,crowd
1,544965,14.95
2,467352,2.30
3,678295,10.93
4,538776,9.20
5,129880,1.15
6,119963,10.35
7,237994,13.80
8,556083,2.30
9,048980,0.00
10,556694,2.30
11,238872,20.70
12,159682,5.18
13,689687,12.27
14,379131,2.68
15,519498,22.23
16,560629,14.95
17,649882,9.20
18,650153,34.50
19,670260,9.20
20,270043,0.00
21,757632,0.00
22,528833,2.88
23,797650,19.55
24,678278,8.05
25,609646,12.65
26,640501,5.75
27,730676,6.90
28,400301,4.60
29,640960,17.25
30,358361,0.00
31,550254,2.30
32,521201,16.10
33,529684,3.45
34,082001,18.40
35,310107,0.00
36,730303,1.15
37,680624,16.10
38,760926,4.60
39,760290,0.00
40,677738,3.45
41,544583,17.25
42,618495,2.88
43,529705,1.15
44,569734,2.88
45,319194,5.75
46,327737,0.00
47,609958,0.00
