id,postal,crowd
1,544965,5.75
2,467352,27.03
3,678295,1.15
4,538776,14.57
5,129880,17.25
6,119963,3.45
7,237994,0.00
8,556083,39.10
9,048980,0.00
10,556694,0.00
11,238872,6.90
12,159682,6.33
13,689687,8.43
14,379131,14.57
15,519498,1.15
16,560629,25.30
17,649882,5.75
18,650153,14.95
19,670260,2.30
20,270043,6.90
21,757632,8.05
22,528833,17.25
23,797650,0.00
24,678278,4.60
25,609646,6.90
26,640501,3.45
27,730676,18.40
28,400301,17.25
29,640960,14.95
30,358361,14.95
31,550254,46.00
32,521201,11.50
33,529684,14.95
34,082001,18.40
35,310107,4.60
36,730303,11.50
37,680624,1.73
38,760926,48.30
39,760290,28.75
40,677738,2.30
41,544583,3.45
42,618495,9.20
43,529705,6.90
44,569734,18.40
45,319194,11.50
46,327737,0.00
47,609958,5.18
