id,postal,crowd
1,544965,3.83
2,467352,50.00
3,678295,2.88
4,538776,10.73
5,129880,5.75
6,119963,12.65
7,237994,2.30
8,556083,50.00
9,048980,2.30
10,556694,0.00
11,238872,12.65
12,159682,1.73
13,689687,4.60
14,379131,9.97
15,519498,4.98
16,560629,14.95
17,649882,5.75
18,650153,11.50
19,670260,9.20
20,270043,50.00
21,757632,20.70
22,528833,15.53
23,797650,6.90
24,678278,9.20
25,609646,5.75
26,640501,10.35
27,730676,29.33
28,400301,24.15
29,640960,3.45
30,358361,25.30
31,550254,11.50
32,521201,17.25
33,529684,40.25
34,082001,27.60
35,310107,50.00
36,730303,28.75
37,680624,3.45
38,760926,46.00
39,760290,32.20
40,677738,0.00
41,544583,4.60
42,618495,3.45
43,529705,18.40
44,569734,1.15
45,319194,17.25
46,327737,4.60
47,609958,2.88
