id,postal,crowd
1,544965,23.38
2,467352,61.53
3,678295,28.75
4,538776,39.10
5,129880,31.63
6,119963,25.30
7,237994,5.75
8,556083,39.10
9,048980,12.65
10,556694,14.95
11,238872,8.05
12,159682,23.58
13,689687,30.28
14,379131,14.95
15,519498,24.92
16,560629,32.20
17,649882,51.75
18,650153,57.50
19,670260,39.10
20,270043,25.30
21,757632,31.05
22,528833,23.00
23,797650,46.00
24,678278,23.00
25,609646,28.75
26,640501,55.20
27,730676,39.10
28,400301,37.95
29,640960,32.20
30,358361,59.80
31,550254,44.85
32,521201,23.00
33,529684,40.25
34,082001,41.40
35,310107,25.30
36,730303,46.00
37,680624,37.95
38,760926,63.25
39,760290,56.35
40,677738,25.30
41,544583,51.75
42,618495,29.90
43,529705,44.28
44,569734,32.20
45,319194,28.75
46,327737,21.85
47,609958,24.15
