id,postal,crowd
1,544965,18.02
2,467352,14.38
3,678295,13.23
4,538776,13.03
5,129880,11.50
6,119963,16.10
7,237994,8.05
8,556083,13.80
9,048980,6.90
10,556694,0.00
11,238872,10.35
12,159682,5.75
13,689687,19.55
14,379131,13.42
15,519498,10.73
16,560629,2.30
17,649882,8.05
18,650153,13.80
19,670260,11.50
20,270043,8.05
21,757632,8.05
22,528833,23.58
23,797650,17.25
24,678278,17.25
25,609646,13.80
26,640501,11.50
27,730676,23.00
28,400301,0.00
29,640960,19.55
30,358361,18.40
31,550254,9.20
32,521201,25.30
33,529684,24.15
34,082001,13.80
35,310107,1.15
36,730303,27.60
37,680624,14.95
38,760926,21.85
39,760290,36.80
40,677738,14.95
41,544583,13.23
42,618495,13.80
43,529705,23.00
44,569734,5.75
45,319194,25.30
46,327737,5.75
47,609958,5.75
