id,postal,crowd
1,544965,5.37
2,467352,19.55
3,678295,50.00
4,538776,50.00
5,129880,50.00
6,119963,50.00
7,237994,50.00
8,556083,28.75
9,048980,50.00
10,556694,6.90
11,238872,1.15
12,159682,1.73
13,689687,5.75
14,379131,6.13
15,519498,1.53
16,560629,46.00
17,649882,4.60
18,650153,9.20
19,670260,0.00
20,270043,12.65
21,757632,13.80
22,528833,9.20
23,797650,1.15
24,678278,0.00
25,609646,37.95
26,640501,43.70
27,730676,9.20
28,400301,18.40
29,640960,50.00
30,358361,10.35
31,550254,18.40
32,521201,5.75
33,529684,14.95
34,082001,0.00
35,310107,0.00
36,730303,9.20
37,680624,6.33
38,760926,35.65
39,760290,29.90
40,677738,2.30
41,544583,1.15
42,618495,32.78
43,529705,2.88
44,569734,43.70
45,319194,50.00
46,327737,0.58
47,609958,25.88
