id,postal,crowd
1,544965,6.13
2,467352,21.85
3,678295,3.45
4,538776,11.12
5,129880,2.88
6,119963,2.30
7,237994,0.00
8,556083,28.75
9,048980,1.15
10,556694,12.65
11,238872,3.45
12,159682,0.58
13,689687,5.37
14,379131,9.97
15,519498,1.92
16,560629,17.25
17,649882,1.15
18,650153,11.50
19,670260,5.75
20,270043,11.50
21,757632,11.50
22,528833,19.55
23,797650,2.30
24,678278,9.20
25,609646,13.80
26,640501,6.90
27,730676,14.95
28,400301,12.65
29,640960,4.60
30,358361,12.65
31,550254,34.50
32,521201,9.20
33,529684,18.40
34,082001,16.10
35,310107,0.00
36,730303,23.00
37,680624,8.63
38,760926,49.45
39,760290,41.40
40,677738,3.45
41,544583,4.60
42,618495,4.60
43,529705,9.78
44,569734,5.75
45,319194,9.20
46,327737,4.60
47,609958,12.65
