id,postal,crowd
1,544965,7.67
2,467352,2.88
3,678295,0.00
4,538776,13.80
5,129880,42.55
6,119963,8.05
7,237994,1.15
8,556083,20.70
9,048980,0.00
10,556694,5.75
11,238872,5.75
12,159682,4.60
13,689687,2.30
14,379131,4.60
15,519498,0.00
16,560629,31.05
17,649882,8.05
18,650153,17.25
19,670260,0.00
20,270043,3.45
21,757632,5.75
22,528833,6.90
23,797650,0.00
24,678278,11.50
25,609646,24.15
26,640501,31.05
27,730676,9.78
28,400301,17.25
29,640960,6.90
30,358361,0.00
31,550254,34.50
32,521201,2.30
33,529684,17.25
34,082001,11.50
35,310107,2.30
36,730303,8.05
37,680624,7.48
38,760926,32.20
39,760290,32.20
40,677738,5.75
41,544583,1.73
42,618495,41.98
43,529705,4.03
44,569734,34.50
45,319194,0.00
46,327737,0.00
47,609958,27.60
