id,postal,crowd
1,544965,4.22
2,467352,23.00
3,678295,20.70
4,538776,3.07
5,129880,6.33
6,119963,0.00
7,237994,11.50
8,556083,0.00
9,048980,1.15
10,556694,3.45
11,238872,4.60
12,159682,2.30
13,689687,9.97
14,379131,15.33
15,519498,15.33
16,560629,6.90
17,649882,9.20
18,650153,13.80
19,670260,32.20
20,270043,9.20
21,757632,13.80
22,528833,24.15
23,797650,9.20
24,678278,17.25
25,609646,9.20
26,640501,4.60
27,730676,40.83
28,400301,0.00
29,640960,9.20
30,358361,44.85
31,550254,17.25
32,521201,41.40
33,529684,33.35
34,082001,6.90
35,310107,26.45
36,730303,48.30
37,680624,13.80
38,760926,3.45
39,760290,9.20
40,677738,0.00
41,544583,5.18
42,618495,5.75
43,529705,28.75
44,569734,3.45
45,319194,27.60
46,327737,24.15
47,609958,5.18
