id,postal,crowd
1,544965,14.18
2,467352,3.45
3,678295,28.75
4,538776,10.35
5,129880,3.45
6,119963,0.00
7,237994,16.10
8,556083,12.65
9,048980,8.05
10,556694,3.45
11,238872,26.45
12,159682,4.03
13,689687,21.85
14,379131,1.92
15,519498,21.47
16,560629,9.20
17,649882,8.05
18,650153,23.00
19,670260,33.35
20,270043,13.80
21,757632,3.45
22,528833,4.03
23,797650,86.25
24,678278,18.40
25,609646,11.50
26,640501,10.35
27,730676,8.63
28,400301,2.30
29,640960,10.35
30,358361,5.75
31,550254,10.35
32,521201,46.00
33,529684,42.55
34,082001,28.75
35,310107,1.15
36,730303,19.55
37,680624,33.35
38,760926,0.00
39,760290,0.00
40,677738,21.85
41,544583,23.58
42,618495,5.75
43,529705,32.78
44,569734,2.30
45,319194,34.50
46,327737,11.50
47,609958,2.30
