id,postal,crowd
1,544965,6.90
2,467352,27.60
3,678295,24.15
4,538776,12.27
5,129880,8.05
6,119963,0.00
7,237994,18.40
8,556083,6.90
9,048980,0.00
10,556694,2.30
11,238872,17.25
12,159682,2.88
13,689687,10.73
14,379131,17.25
15,519498,21.85
16,560629,9.20
17,649882,14.95
18,650153,17.25
19,670260,27.60
20,270043,12.65
21,757632,13.80
22,528833,27.60
23,797650,31.05
24,678278,13.80
25,609646,6.90
26,640501,6.90
27,730676,31.05
28,400301,4.60
29,640960,11.50
30,358361,34.50
31,550254,10.35
32,521201,37.95
33,529684,48.30
34,082001,11.50
35,310107,17.25
36,730303,37.95
37,680624,21.85
38,760926,3.45
39,760290,3.45
40,677738,36.80
41,544583,2.88
42,618495,6.90
43,529705,38.53
44,569734,4.60
45,319194,28.75
46,327737,17.25
47,609958,8.63
